Date;Year;Month;Day;PAITA;PARACHIQUE;CHICAMA;SALAVERRY;CHIMBOTE;SAMANCO;CASMA;HUARMEY;SUPE;VEGUETA;HUACHO;CHANCAY;CALLAO;TAMBODMORA;PISCO;ATICO;PLANCHADA;QUILCA;MOLLLEND;ILO;TOTAL
12/09/03;2003;12;9;534.885;3801.925;58.1;0;132.255;0;0;0;0;0;0;0;85.562;0;0;0;0;0;0;0;0
12/10/03;2003;12;10;840.405;1347.025;0;0;28.988;0;0;0;0;0;0;0;81.635;0;0;0;0;0;0;0;0
12/11/03;2003;12;11;761.835;2414.08;0;0;109.078;0;0;0;0;157.3;0;0;0;0;0;0;0;0;0;0;0
12/12/03;2003;12;12;784.805;2415.269;110.5;0;387.82;0;0;0;0;386.155;0;0;0;0;0;0;0;0;0;0;0
12/13/03;2003;12;13;782.49;1268.055;403.285;0;1128.048;0;0;0;0;555.46;153.17;0;0;0;0;345.69;0;0;0;0;0
12/14/03;2003;12;14;530.069;2134.5;63.845;0;82.402;0;0;0;71.892;460.285;268.2855;0;31.86;0;0;151.51;0;0;0;0;0
12/15/03;2003;12;15;1229.307;2527.84;7.495;0;15.967;0;0;0;446.365;365.655;211.619;0;0;0;0;0;0;0;0;0;0
12/16/03;2003;12;16;2923.6;3557.98;861.45;0;11.178;0;0;0;580.285;549.734;405.901;0;0;0;0;0;0;0;0;0;0
12/17/03;2003;12;17;1505.695;3461.22;983.26;0;36.581;0;0;0;1215.263;1432.145;1037.261;0;0;0;0;0;0;0;0;0;0
12/18/03;2003;12;18;0;738.83;378.61;0;0;0;0;0;956.48;1078.6;843.705;0;0;0;0;0;0;0;0;0;0
12/19/03;2003;12;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/20/03;2003;12;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/21/03;2003;12;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/22/03;2003;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/23/03;2003;12;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/24/03;2003;12;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/25/03;2003;12;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/26/03;2003;12;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/27/03;2003;12;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/28/03;2003;12;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/29/03;2003;12;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/30/03;2003;12;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/31/03;2003;12;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/04;2004;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/04;2004;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/04;2004;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/04;2004;1;4;783.19;2140.635;3710.735;0;4148.525;0;741;2957.28;1348.252;166.345;86.062;0;0;0;51.66;0;0;0;0;0;0
01/05/04;2004;1;5;1566.467;3482.96;2478.625;0;3394.621;0;1898.475;5344.485;3087.56;908.595;133.81;0;0;0;0;0;0;0;0;530.5981048528;0
01/06/04;2004;1;6;665.373;2469.46;2319.615;0;2317.212;0;610.814;924.005;1450.84;108.42;0;1402.185;0;0;0;0;0;0;0;545.625;0
01/07/04;2004;1;7;450.57;2110.601;951.885;0;6222.869;0;1022.395;1349.475;8.17;1050.875;0;67.415;139.52;0;0;0;0;0;0;0;0
01/08/04;2004;1;8;187.399;1535.76;2646.3;0;3071.406;0;1434.59;1130.315;1537.525;1050.875;0;3650.525;469.573;0;0;0;0;0;0;0;0
01/09/04;2004;1;9;354.437;3152.525;49.94;0;3204.773;0;424.235;1592.155;1128.815;1789.67;1339.395;5807.875;5564.44;0;0;0;0;0;0;0;0
01/10/04;2004;1;10;304.7;2024.635;2391.73;0;2870.75;0;350.71;2679.035;5100.5056;5747.01;2777.34;3116.015;1867.23;0;0;0;0;0;0;0;0
01/11/04;2004;1;11;199.616;2362.41;1823.86;0;33.5;0;0;0;0;1812.84;373.5;1113.5;785.73;0;0;0;0;0;0;0;0
01/12/04;2004;1;12;11.468;1146.9;5531.24;0;0;0;0;0;0;107.08;168.473;822.235;0;0;487.105;0;0;0;0;416.6742831754;0
01/13/04;2004;1;13;288.805;575.615;3254.56;0;0;0;0;0;0;512.231;833.4;2385.795;3049.831;0;573.7498;0;0;0;0;248.6272264141;0
01/14/04;2004;1;14;172.01;1383.88;2792.445;0;0;0;0;0;0;3258.17;1135.195;2644.24;3470.916;0;1504.074;0;0;0;0;177.8398783543;0
01/15/04;2004;1;15;353.33;2082.891;3086.04;0;0;0;0;0;0;3556.815;2299.955;1607.24;4041.813;277.1313;3043.755;0;0;0;0;1185.82;0
01/16/04;2004;1;16;333.65;409.58;94.905;0;0;0;0;0;0;157.9;0;0;0;0;2962.215;0;0;0;0;1988.9587087587;0
01/17/04;2004;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501.58;0;0;783.95;1415.103717748;0
01/18/04;2004;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1411.7;193.836;0;57.776;0;0
01/19/04;2004;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1774.285;452.945;0;0;0;0
01/20/04;2004;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2068.32;741.433;0;160.26;0;0
01/21/04;2004;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/22/04;2004;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/23/04;2004;1;23;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/24/04;2004;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/25/04;2004;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2156.71;584.812;0;0;6748.2434511273;0
01/26/04;2004;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1208.09;630.01;0;436.78;4376.9241415724;0
01/27/04;2004;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;810.63;335.657;0;694.81;2361.8787956839;0
01/28/04;2004;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1103.78;5.34;0;275.49;3059.7611043607;0
01/29/04;2004;1;29;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;484.255;318.649;0;963.725;3312.7365443427;0
01/30/04;2004;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105.66;39.123;0;1738.465;7675.5716363425;0
01/31/04;2004;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/01/04;2004;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/02/04;2004;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/03/04;2004;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/04/04;2004;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/05/04;2004;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/06/04;2004;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/07/04;2004;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546;0;0;944;1157;0
02/08/04;2004;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;808;0;0;1485;1792;0
02/09/04;2004;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;882;45;0;1200;8054;0
02/10/04;2004;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;0;0;1148;4612;0
02/11/04;2004;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;947;3293;0
02/12/04;2004;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;868;0;0;1796;3839;0
02/13/04;2004;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;88;0;298;4645;0
02/14/04;2004;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/15/04;2004;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/16/04;2004;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/17/04;2004;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/18/04;2004;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/19/04;2004;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/20/04;2004;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/21/04;2004;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/22/04;2004;2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587;0;0;1012;3613;0
02/23/04;2004;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1104;0;0;392;4228;0
02/24/04;2004;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;0;0;220;3740;0
02/25/04;2004;2;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2041;0;0;2381;12073;0
02/26/04;2004;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1760;96;0;2092;8269;0
02/27/04;2004;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2344;137;0;3674;9267;0
02/28/04;2004;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1710;157;0;3691;8782;0
02/29/04;2004;2;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1219;155;0;3970;10324;0
03/01/04;2004;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2490;1495;0;3821.162;9610.8596942778;0
03/02/04;2004;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1312.65;879.91;0;1528.995;10439.2132200724;0
03/03/04;2004;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1542.105;1118.77;0;2662.855;8375.027;0
03/04/04;2004;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;568.8;336.225;0;2180.625;8600.516;0
03/05/04;2004;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1050.005;1276.975;0;616.595;5730.3749670881;0
03/06/04;2004;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;819.575;614.86;0;494.386;6876.3214981785;0
03/07/04;2004;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1248.8;1032.56;0;524.22;1896.1620730203;0
03/08/04;2004;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1881.73;1664.575;0;1241.706;3137.0732996704;0
03/09/04;2004;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1521.84;771.185;0;703.94;6977.7742143282;0
03/10/04;2004;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2670.61;1268.245;0;2167.723;10085.5673649759;0
03/11/04;2004;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2704.995;1013.58;0;608.135;5808.0874449485;0
03/12/04;2004;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2445.4;2230.47;0;1747.955;8547.1899240895;0
03/13/04;2004;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1555.92;1578.85;0;2613.62;9233.1173706429;0
03/14/04;2004;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1914.95;1780.015;0;31.035;6258.561;0
03/15/04;2004;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2649.075;3056.07;0;6032.58;2682.009;0
03/16/04;2004;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2028.505;2192.95;0;477.12;2980.065;0
03/17/04;2004;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;921.225;1318.965;0;1631.746;2365.2167352661;0
03/18/04;2004;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2272.755;0;2509.15;3564.788;0
03/19/04;2004;3;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380.3;188.265;0;0;2654.890481008;0
03/20/04;2004;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3756.5102021201;0
03/21/04;2004;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180.265;446.485;0;459.144;2521.2267889459;0
03/22/04;2004;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.17;0;64.868;3767.8049155921;0
03/23/04;2004;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4134.214;0
03/24/04;2004;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4927.0459076831;0
03/25/04;2004;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;893.41;0;0;1785.390360993;0
03/26/04;2004;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1354.775;2199.335;0;1371.854;1474.2013160847;0
03/27/04;2004;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1626.84;0;1387.19;1464.315;0
03/28/04;2004;3;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431.475;0;2103.48;1007.8550257067;0
03/29/04;2004;3;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1884.68;2087.1149616953;0
03/30/04;2004;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1118.045;3524.5551841821;0
03/31/04;2004;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;516.735;2078.6820831088;0
04/01/04;2004;4;1;0;63.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427.2487695166;0
04/02/04;2004;4;2;74.75;540.445;0;0;10019.989;1054.435;0;474.395;897.14;1063.495;1575.76;1476.705;3644.085;2264.645;8067.827;0;0;0;0;182.9144160832;0
04/03/04;2004;4;3;1100.105;1496.11;7985.125;0;10265.162;612.215;0;40.445;1313.399;2175.265;1709.5;4239.205;6020.997;5351.213;12257.978;0;0;0;0;310.5696603624;0
04/04/04;2004;4;4;1578.76;2734.441;13485.334;0;8937.61;85.15;0;107.55;210.494;1931.02;1094.688;2813.895;4810.389;6425.85;12706;0;0;0;0;81.785;0
04/05/04;2004;4;5;307.22;1384.14;11935.195;0;6164.565;0;0;0;1223.651;3235.76;2055.125;6387.409;6615.153;6823.076;2546.67;0;0;0;0;298.9855593451;0
04/06/04;2004;4;6;1599.385;1997.31;12942.075;0;8311.8332;0;0;976.5;2659.342;8220.36;2432.135;14106.645;8054.227;6924.63;0;0;0;0;0;25.8582614033;0
04/07/04;2004;4;7;0;3245.935;4057.961;0;11849.717;0;0;0;0;0;0;2079.701;0;309.055;0;0;0;0;0;0;0
04/08/04;2004;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/09/04;2004;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/10/04;2004;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/11/04;2004;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288.2578139125;0
04/12/04;2004;4;12;810.613;2619.79;13118.04;0;4800.901;259.985;0;97.575;386.025;1785.705;1134.303;2216.895;2364.521;5959.595;0;0;0;0;0;257.485;0
04/13/04;2004;4;13;1700.865;4322.26;9469.552;0;18073.06;178.825;0;0;1292.31;6407.845;2228.125;8644.145;8328.387;7099.66;0;0;0;0;0;274.37;0
04/14/04;2004;4;14;949.925;6005.273;4572.56;0;26868.275;2052.42;465.298;0;3487.515;1981.21;1825.043;12336.265;7441.979;8109.341;0;0;0;0;0;275.58;0
04/15/04;2004;4;15;2575.855;6393.25;1324.745;0;20157.273;1860.44;746.894;185.37;5231.785;6400.103;3042.384;12663.565;7525.975;5686.81;0;0;0;0;0;202.055;0
04/16/04;2004;4;16;1359.235;7674.988;7168.95;0;26935.26;1824.64;1720.345;960.03;2620.29;3473.735;815.425;13047.025;6474.27;1793.558;0;0;0;0;0;0;0
04/17/04;2004;4;17;4072.085;7133.13;4781.755;0;33839.462;2560.38;2290.65;2414.215;5012.21;2581.795;3386.98;10458.015;5808.681;730.85;0;0;0;0;0;0;0
04/18/04;2004;4;18;2318.995;4071.48;3178.865;0;12671.359;842.4;1638.473;1017.09;5599.34;1930.99;1514.92;5416.4486;907.9;0;0;0;0;0;0;461.4883231683;0
04/19/04;2004;4;19;3964.745;3317.83;11271.37;0;4759.747;1442.905;800.18;2525.445;7948.954;4453.88;1714.46;3911.115;3324.256;0;0;0;0;0;0;658.1517936361;0
04/20/04;2004;4;20;5067.575;5597.715;12388.815;0;4749.931;1938.73;1670.84;6611.745;4832.78;4161.795;1289.065;1802.855;549.704;0;0;0;0;0;0;393.9392680278;0
04/21/04;2004;4;21;5947.863;4905.51;14590.395;0;2948.167;1488.108;1805.6;2693.01;1718.21;966.3;631.075;2906.265;111.865;0;0;0;0;0;0;617.8534846438;0
04/22/04;2004;4;22;7513.36;6287.21;14541.315;0;10239.928;2425.575;769.548;1170.82;1244.65;1539.968;924.065;5727.653;3869.446;0;0;0;0;0;0;450.2293607961;0
04/23/04;2004;4;23;8362.83;7676.44;15022.025;0;19161.314;2139.295;2359.446;87.6;893.223;1208.725;538.945;4551.696;3441.815;437.95;0;0;0;0;0;171.0314549865;0
04/24/04;2004;4;24;7796.082;10121.467;13702.49;0;16290.677;1818.83;1785.921;657.59;141.735;962.84;559.78;2879.535;3611.485;89.83;0;0;0;0;0;31.492565195;0
04/25/04;2004;4;25;5604.365;7580.025;9464.415;0;14526.504;2269.05;2315.285;384.68;96.445;827.74;509.16;1053.545;1110.485;0;0;0;0;0;0;0;0
04/26/04;2004;4;26;9433.135;6858.81;9161.335;0;5460.035;2388.418;1730.258;446.83;460.09;1053.27;581.655;708.56;653.97;214.915;0;0;0;0;0;497.58;0
04/27/04;2004;4;27;7034.593;3603.06;16256.915;0;3123;1389.93;477.022;754.935;139.825;2282.425;509.84;2235.505;1695.39;0;219.39;0;0;0;0;525.805;0
04/28/04;2004;4;28;5868.841;7603.87;16222.85;0;15310.661;1468.815;483.73;1670.21;5912.311;2568.985;974.825;3831.94;2569.745;0;420.005;0;0;0;0;295.58;0
04/29/04;2004;4;29;5478.537;8532.636;14093.355;0;16279.29;1572.547;488.53;541.86;1336.155;659.37;274.145;2073.54;1124.642;0;0;0;0;0;0;439.605;0
04/30/04;2004;4;30;2447.895;6626.015;14544.905;0;15469.577;833.335;0;0;2403.565;1968.99;718.155;3417.535;708.4;0;0;0;0;0;0;333.265;0
05/01/04;2004;5;1;1019.115;2604.575;14787.898;0;15350.094;1618.275;897.4;0;2269.37;2509.735;574.705;3612.84;1793.867;0;0;0;0;0;0;937.2745280008;0
05/02/04;2004;5;2;3638.08;1680.13;14672.32;0;24876.756;2811.905;1416.715;0;1390.605;1568.575;627.75;6408.386;3916.585;0;0;0;0;0;0;533.7470619388;0
05/03/04;2004;5;3;1757.535;2977.06;12005.98;0;21453.073;2007.61;3444.015;0;591.845;839.405;765.525;1820.027;2066.359;0;0;0;0;0;0;1502.5640664299;0
05/04/04;2004;5;4;408.67;730.2;3494.64;0;34331.093;2462.47;2828.681;1572.475;1336.77;1000.87;330.835;4160.275;3017.44;0;0;0;0;0;0;608.4574613724;0
05/05/04;2004;5;5;151.675;107.13;6141.22;0;29695.239;2716.53;2654.03;1313.56;0;722.75;161.165;1719.66;2608.195;0;0;0;0;0;0;138.7083216384;0
05/06/04;2004;5;6;146.95;480.665;5045.797;0;27060.512;2445.785;2550.49;1445.095;422.34;496.08;183.875;87.57;529.673;0;389.64;0;0;0;0;920.935;0
05/07/04;2004;5;7;16.91;660.315;11460.295;0;20549.899;2666.48;3141.342;2519.86;1722.215;827.644;559.232;174.975;481.49;0;3842.805;0;0;0;0;1322.657814907;0
05/08/04;2004;5;8;0;350.18;16954.63;0;20106.754;2364.095;3126.84;3207.015;2193.648;3145.665;874.905;1056.985;251.045;341.44;2799.485;0;0;0;0;732.3275444328;0
05/09/04;2004;5;9;565.105;331.25;5529.23;0;22085.504;2442.36;3776.8;4066.725;2370.795;1588.175;707.98;0;0;0;2176.77;0;0;0;0;705.3507109818;0
05/10/04;2004;5;10;0;414.88;6823.365;0;19795.593;2147.235;2718.257;5927.71;8307.825;4004.005;1670.745;1061.23;0;134.04;602.205;0;0;0;0;1289.0533486389;0
05/11/04;2004;5;11;1923.805;391.75;8525.275;0;27580.019;3238.375;3802.155;5823.21;10059.63;4492.045;1559.915;872.175;2612.034;0;1878.74;0;0;0;0;1811.357;0
05/12/04;2004;5;12;584.995;1941.92;5890.535;0;16753.454;1542.78;3979.027;2282.57;2003.115;548.845;126.785;1283.33;1322.62;0;1606.675;0;0;0;0;2971.044;0
05/13/04;2004;5;13;1832.05;3778.8;12741.62;0;21420.22;2440.895;1879.575;2155.755;1093.27;753.32;371.715;5873.015;3214.435;0;0;0;0;0;0;3364.6586640625;0
05/14/04;2004;5;14;1858.885;1220.925;15758.14;0;17129.232;2181.105;3823.174;1680.755;228.545;973.45;218.785;6228.695;4239.51;0;0;0;0;0;0;1011.609;0
05/15/04;2004;5;15;3297.015;3646.97;18243.29;0;21058.825;1465.34;2232.335;2099.535;752.67;821.91;69.32;4181.865;4097.733;0;0;0;0;0;0;2184.8171375198;0
05/16/04;2004;5;16;1747.04;2504.77;13313.055;0;14368.726;2574.44;2350.403;287.19;299.97;1152.335;361.575;2020.385;2968.62;0;162.235;0;0;0;0;1759.818;0
05/17/04;2004;5;17;3122.995;5099.935;16584.565;0;22756.691;1873.895;1370.945;244.275;1921.81;1845.785;761.31;5574.6;4466.075;0;1343.615;0;0;0;0;1748.5393333333;0
05/18/04;2004;5;18;1759.143;4355.88;16162.235;0;18440.846;1328.895;2531.05;1411.015;3019.47;2549.155;1417.785;6811.755;3355.605;0;1376.804;0;0;0;0;1776.5689863293;0
05/19/04;2004;5;19;5789.215;4342.815;13141.925;0;8784.713;2327.665;555.128;3403.728;4971.805;3527.22;2536.929;6626.4;3399.013;0;2908.15;0;0;0;0;603.875;0
05/20/04;2004;5;20;6571.215;3653.73;16146.84;0;9202.153;1023.623;370.13;2139.915;7605.325;4248.78;3127.835;5555.365;5087.22;0;1029.37;0;0;0;0;1329.6135830258;0
05/21/04;2004;5;21;9689.655;8007.244;12908.877;0;3773.269;681.285;227.05;2548.76;7996.245;5291.635;3396.354;8362.085;5253.99;0;0;0;0;0;0;974.19;0
05/22/04;2004;5;22;8661.63;6033.439;16307.93;0;4928.95;729.91;507.83;4759.255;8659.688;5760.975;1588.62;7691.118;3663.61;0;0;0;0;0;0;1980.274;0
05/23/04;2004;5;23;5415.565;4803.461;10814.28;0;4055.642;1242.78;788.785;2000.03;5226.2455;1064.31;133.89;945.69;665.035;0;0;0;0;0;0;3057.615;0
05/24/04;2004;5;24;6933.755;3943.455;11874.315;0;23881.549;3121.91;1139.54;3836.848;5768.446;3078.53;852.555;1718.53;1834.51;0;0;0;0;0;0;1272.757;0
05/25/04;2004;5;25;4941.21;5208.845;12167.95;0;21775.639;2511.725;1669.638;773.1;1502.9;1542.21;866.94;4422.045;3432.295;0;0;0;0;0;0;588.4355569732;0
05/26/04;2004;5;26;6442.18;4321.11;11013.715;0;7986.141;792.235;739.065;843.605;0;1254.895;251.59;3767.205;3689.975;0;0;0;0;0;0;614.56;0
05/27/04;2004;5;27;6434.595;2223.95;16417.32;0;16889.207;3038.215;459.03;171.925;108.08;403.255;751.88;4205.23;4146.715;0;0;0;0;0;0;2275.5042937272;0
05/28/04;2004;5;28;4898.872;3989.915;15155.75;0;17361.911;2113.055;1589.5;791.755;1194.26;2137.195;1209.72;2936.065;2734.78;0;646.72;0;0;0;0;4056.8442369497;0
05/29/04;2004;5;29;2469.22;838.43;8113.37;0;12318.999;1539.6;0;1030.69;6580.175;3637.735;2227.075;6854.715;3703.31;0;1274.91;0;0;0;0;2897.2778469432;0
05/30/04;2004;5;30;1728.28;1430.775;8859.19;0;10111.915;1355.28;1898.195;2607.715;8422.715;6513.905;3180.11;5389.575;2318.025;0;276.37;0;0;0;0;2135.716;0
05/31/04;2004;5;31;2441.12;2465.485;10653.045;0;4277.09;527.825;1570.085;2434.89;3297.807;1653.605;1340.815;1433.61;748.125;0;110.33;0;0;0;0;2711.0559236623;0
06/01/04;2004;6;1;827.435;700.605;7240.215;0;3897.955;1801.912;1052.425;5067.26;5672.3168;2861.215;1378.665;2228.6;2076.494;0;0;0;0;0;0;3976.9245296929;0
06/02/04;2004;6;2;1881.195;1700.35;9777.645;0;7431.535;649.385;2922.09;1294.48;1861.98;265.4;680.85;4890.93;3414.115;0;0;0;0;0;0;0;0
06/03/04;2004;6;3;529.78;293.195;12570.53;0;10698.61;1626.465;761.117;4111.275;5296.345;3390.995;890.67;1769.79;2883.11;0;0;0;0;0;0;2071.0566858391;0
06/04/04;2004;6;4;3265.94;3265.135;6523.31;0;13598.544;2915.43;1116.958;3924.405;2015;897.055;365.275;3551.045;6726.939;0;0;0;0;0;0;939.6199323105;0
06/05/04;2004;6;5;2738.84;3147.425;5102.255;0;9799.639;1064.11;1931.836;1742.195;3386.225;1640.805;297.82;2759.78;4068.489;0;0;0;0;0;0;2701.9271186939;0
06/06/04;2004;6;6;3986.7;3248.696;2203.895;0;12083.791;676.085;1040.325;1150.62;6048.01;4667.99;1869.335;2049.52;3299.6;0;0;0;0;0;0;2287.6409822882;0
06/07/04;2004;6;7;4206.315;3709.635;1204.305;0;6115.405;174.16;75.61;305.38;1253.973;325.58;179.12;294.98;1410.039;0;0;0;0;0;0;1796.98;0
06/08/04;2004;6;8;2251.84;2334.845;519.215;0;407.43;0;0;0;0;0;0;0;32.545;0;0;0;0;0;0;1298.557166758;0
06/09/04;2004;6;9;2915.695;4904.655;1144.33;0;191.671;0;0;440.79;301.665;785.015;325.245;0;0;0;0;0;0;0;0;1431.470040578;0
06/10/04;2004;6;10;6006.245;7901.785;12129.68;0;1552.811;0;384.47;1821.515;4452.735;1997.305;675.525;2535.68;1756.786;0;0;0;0;0;0;3054.446;0
06/11/04;2004;6;11;3694.265;7699.175;12295.945;0;7700.259;0;250.08;1188.205;6194.85;5259.09;1880.49;5615.06;8523.32;0;0;0;0;0;0;4358.8213092374;0
06/12/04;2004;6;12;4413.91;7410.19;14018.7;0;4911.81;0;405.9;0;1589.95;1146.455;408.23;1878.595;4249.135;0;0;0;0;0;0;686.9389223737;0
06/13/04;2004;6;13;2800.5;6908.17;14788.74;0;3463.31;0;0;1508.635;2391.065;4586.175;1132.4;3026.82;5567.021;0;0;0;0;0;0;210.925;0
